video_id,title,description,tags,published_at,channel_id,channel_title,category_id,duration,definition,viewCount,likeCount,commentCount
SVSICRnqPHs,GPT-5 is far away from AGI #gpt5,,[],2025-08-09T12:00:12Z,UCpWS2Gmt0N31th-vdIizPJQ,Astro K Joseph,22,PT41S,hd,238054,2884,113
22dquW4EYsQ,Tech Products That Should Not Exist,"Thank you to Pokémon UNITE for sponsoring this video! Download it here to take part in the 3 Year anniversary celebration - https://bit.ly/unite3rd_dg

check out Jakes video on the Car Thing https://www.youtube.com/watch?v=tgwqnAiI9tI

Shot by @jakeshotfriend 
Edited by Jake and I

MERCH ► http://dannygonzalez.store

Follow Me
SECOND CHANNEL ► https://www.youtube.com/c/2Danny2Furious
GAMING CHANNEL ► https://www.youtube.com/channel/UC2mQG51F8wu7njF84D-49cA
INSTAGRAM ► https://www.instagram.com/dannygonzalez/
TWITTER ► https://twitter.com/dannygonzalez
SPOTIFY ► https://open.spotify.com/artist/6pDkmNhHCLh7YEb3sXceOs?si=8ZpMgF41SoufOS1UZ4vbkg","[""danny gonzalez"", ""funny"", ""commentary"", ""comedy"", ""react"", ""reaction"", ""reacting"", ""awful"", ""humor""]",2024-07-31T17:00:03Z,UCSUf5_EPEfl4zlBKZHkZdmw,Danny Gonzalez,23,PT56M12S,hd,15960258,425457,17838
AClfhmJYyNc,I bought the World's RAREST Tech!,"I bought the rarest tech in the world from all your favourite brands - enjoy :) Exclusive Prime Day deal for Insta360 GO 3S till July 19th! The first 30 orders will get a free screen protector and a stainless steel bottle at https://bit.ly/Mrwhosetheboss-Insta360GO3S 

Link to all the ASUS Evangelion components and prebuilt PC: https://www.overclockers.co.uk/all-products?pim_design%5B0%5D=Neon+Genesis+Evangelion

I spend a LOT of time trying to make my videos as concise, polished and useful as possible for you - if you would like to support me on that mission then consider subscribing to the channel - you'd make my day 😁

For my tech hot takes: http://twitter.com/Mrwhosetheboss
For my Personal Posts: http://instagram.com/mrwhosetheboss
Does anyone still use this anymore?: https://facebook.com/mrwhosetheboss

Amazon Affiliate links (if you buy anything through these it will support the channel and allow us to buy better gear!):
Amazon US: https://amzn.to/3mFix9d
Amazon UK: https://amzn.to/3GMPPtM

My Filming Gear:
https://bit.ly/35CuxwI

Music is from Epidemic sound:
http://share.epidemicsound.com/pHDFT","[""rarest"", ""phones"", ""tech"", ""smartphone"", ""keyboard"", ""mouse"", ""pc"", ""evangelion"", ""harry potter"", ""transformers"", ""rare"", ""expensive""]",2024-07-04T10:38:25Z,UCMiJRAwDNSNzuYeN2uWa0pA,Mrwhosetheboss,28,PT39M54S,hd,10527999,207345,7721
s_OUnDHHWVc,My Massive Tech Unboxing 63.0!,"Time for another MASSIVE Tech Unboxing! We haven't done one of these in ages so we have SO much tech to look at it! 

Find everything here:
ZlumberLock Secure Sheet Holder - https://amzn.to/3UM9IaU
ModRetro Chromatic - https://bit.ly/4ogHh2w
Nothing Phone 3a Pro - https://amzn.to/4l60QYJ
Nothing Phone (3a) Smartphone - https://amzn.to/4l8dGWk
myAir.O Foldable Mouse - https://myair0.com/en-us
Nomad Tracking Card - https://amzn.to/4l7ef2A
Nomad Glow in the Dark Band - https://bit.ly/4l8gYZu
PlayStation DualSense Edge Wireless Controller - https://amzn.to/4l4JpaN
PlayStation Pulse Elite Wireless Headset - https://amzn.to/4opWizh
PlayStation Pulse Explore Wireless Earbuds - https://amzn.to/40OdG6v
PlayStation Portal Remote Player - Midnight Black - https://amzn.to/45hdAFI
Yoga Book 9i (14″ Intel) - https://lnv.gy/45wb2F4
ASUS - ROG Strix 27"" 4K QD-OLED 240Hz - https://bit.ly/4flyicf
DJI Mic Mini - https://amzn.to/40J2DM0
DJI Avata 2 - https://amzn.to/45dNsvA
Spigen Life Titanium Keychain Pocket Knife - https://amzn.to/4mqjTxT (his price was way off lol)
Spigen Life Carrying Case for Steam Deck - https://amzn.to/4fjqYxZ
Spigen Tag Me Bluetooth Tracker - https://amzn.to/4mohQKy
Secretlab MAGPAD™ Desk Mat - https://bit.ly/3H3dUjz
Retroid Pocket 5 Retro Handheld Game Console - https://amzn.to/45fAvS5
Hollyland Lark M2S Combo - https://amzn.to/4fkFmGe
Corsair EX400U SSD - https://amzn.to/4l4Laop
Corsair MP700 Elite 2TB PCIe 5.0 x4 NVMe M.2 SSD - https://amzn.to/3UFEqT9 
Apple AirPods Max - https://amzn.to/40JIghF
GameSir Tarantula Pro Wireless PC Controller - https://amzn.to/4m6v3bu
NOMAD ChargeKey 240W V2 - https://amzn.to/450jaO8
JZENT Bluetooth Music Tesla Coil - https://amzn.to/4ffbmLG

Catch up with me:
Join my Discord Server: https://discord.gg/F7Q2F7aque
Instagram: https://www.instagram.com/uravgconsumer/
Twitter: https://twitter.com/UrAvgConsumer
Facebook: https://www.facebook.com/UrAvgConsumer/
Snapchat: https://www.snapchat.com/p/be55f780-7701-4eb1-8f88-61ebef171af6/3105210037633024
E-mail: UrAvgConsumer@gmail.com","[""uravgconsumer"", ""uac"", ""your average consumer"", ""massive tech unboxing"", ""massive tech"", ""tech unboxing"", ""tech"", ""unboxing"", ""uravgconsumer tech unboxing"", ""tech haul"", ""playstation"", ""switch 2"", ""hands on"", ""best unboxing"", ""back to school haul"", ""review""]",2025-08-02T17:16:32Z,UC9fSZHEh6XsRpX-xJc6lT3A,UrAvgConsumer,28,PT33M52S,hd,149160,4938,159
fepKQej1DH0,"I spent $10,000 on the craziest TRANSPARENT Tech.","Time to find out if Transparent Tech is a gimmick or a feature 😎 Check out the Opera Browser here: https://opr.as/06-Opera-browser-MrWhosetheBoss

I spend a LOT of time trying to make my videos as concise, polished and useful as possible for you - if you would like to support me on that mission then consider subscribing to the channel - you'd make my day 😁

For my tech hot takes: http://twitter.com/Mrwhosetheboss
For my Personal Posts: http://instagram.com/mrwhosetheboss
For quick tech videos: https://www.tiktok.com/@mrwhosetheboss
Does anyone still use this anymore?: https://facebook.com/mrwhosetheboss

Amazon Affiliate links (if you buy anything through these it will support the channel and allow us to buy better gear!):
Amazon US: https://amzn.to/3mFix9d
Amazon UK: https://amzn.to/3GMPPtM

My Browser: https://opr.as/Opera-browser-Mr-Whose-the-Boss 
My Filming Gear: https://bit.ly/35CuxwI

Music is from Epidemic sound:
http://share.epidemicsound.com/pHDFT","[""transparent"", ""tech"", ""gadgets"", ""cool tech"", ""i bought"", ""smartphone"", ""iphone"", ""speaker"", ""apple""]",2025-06-06T13:36:27Z,UCMiJRAwDNSNzuYeN2uWa0pA,Mrwhosetheboss,28,PT36M5S,hd,4226329,102862,4508
F60p304VcRM,Samsung Galaxy Edge 🇸🇪 #tech #technology #sweden #kurdistan #sulaymaniyah #gadgets #sarko_vlogs,,[],2025-08-09T16:03:14Z,UCK_5qF9dFj7rKN2wU32oQnw,SARKO VLOGS,19,PT1M5S,hd,1460,4,0
bWaabrlHjZc,दिल्ली चोर बाजार Gadgets 500RS ONLY😱,"#shorts #chorbazar

SUBSCRIBE THE CHANNEL FOR MORE VIDEOS

 DON'T FORGET LIKE COMMENT & SHARE

instagram-👇

 https://Instagram.com/tech_masterr

Twitter-👇

https://twitter.com/tech_masterr

Facebook-👇

https://www.facebook.com/dev.shinghan

Main Channel-👇

https://youtube.com/c/TechMasterAK

business inquiry:- itstechmaster@gmail.com

Disclaimer
copyright disclaimer under Section 107 of the Copyright Act 1976, allowance is made for fair use for purposes such as criticism,comment, news,reporting teaching, scholarship, and research. fair use is a use permitted by copyright statute that might otherwise be infringing non-profit educational or personal use tips the balance in favor of fair use. No copyright infringement intended....","[""tech master"", ""shorts"", ""technology"", ""facts"", ""amazingtipsandtricks"", ""arvind kharra"", ""cool gadgets"", ""gadgets on amazon"", ""amazon gadgets"", ""chor bazaar gadgets"", ""chor bazaar gadgets review"", ""shopping at real chor bazzar"", ""buy cheapest iphones"", ""buy cheapest andriod phones"", ""chor bazaar items review"", ""cool gadgets in cheap price"", ""cool cheap electronics on amazon"", ""mumbai chor bazar"", ""chor bazaar mumbai"", ""chor bazar"", ""tech"", ""tech master shorts"", ""india"", ""hindi"", ""500 rs gadgets"", ""50rs gadgets""]",2023-11-22T13:30:14Z,UCglXlpWjIi95auM3umWWLdw,Tech Master Shorts,28,PT56S,hd,18927044,866943,3309
dBKfH_Le4-k,viral ATM bike new feature shorts #funny #technology #hacker #bikeride #youtubeshorts #viralshorts,"viral ATM bike new feature shorts #funny #technology #hacker #bikeride #youtubeshorts #viralshorts

bike new feature shorts 
motorcycle new technology 
indian bike new hack shorts 
ATM bike viral technology 
ATM bike viral video 
money bike new shorts 
technology bike shorts 

#youtubeshorts #funny #bikelover #hacker #bike #viralreels #viralreels #indian #shortvideo #newbike","[""ATM bike"", ""bike technology"", ""money bike"", ""new bike"", ""indian bike"", ""motorcycle shorts"", ""motorcycle technology"", ""shorts"", ""bike shorts"", ""ATM shorts"", ""ATM technology"", ""viral bike"", ""fanny bike"", ""fanny shorts"", ""viral ATM video"", ""bike hack""]",2025-05-11T16:50:41Z,UCakSAR_crAk4P5DT6FsovwQ,mcm sanjay,22,PT20S,hd,34950867,465145,600
BiZcyJPoDy0,I bought the STRONGEST Tech Ever!,"Buying and attempting to break the most Durable Tech products ever made. If you wanna join the AI-at-your-fingertips-club, download the Opera Browser (this supports our channel!): https://opr.as/0fc1d6-Arun

Links to some of the products we bought (affiliate):  

- RUGD. Rhino Power Cable: https://amzn.to/3PxeCX4
- RUGD. Power Bank & Camping Light: https://amzn.to/3VLvduz
- Dewalt Bluetooth Speaker: https://amzn.to/4anwKe3
- Sony Tough SD Card: https://amzn.to/3TqswLT
- Olympus Tough TG-7 Waterproof Camera: https://amzn.to/3TJcT3F
- Makita Coffee Machine: https://amzn.to/3ILgrvM
- Apple Watch Ultra 2: https://amzn.to/43oN5Nz
- Gard Pro Ultra 2+: https://amzn.to/3wYiNF2
- Nokia XR21 Rugged Phone: https://amzn.to/3TLG85S
- Dell Latitude 14 Rugged: https://amzn.to/49lGc0V
- Urband Armour Macbook Case: https://amzn.to/4alp38n
- Pelican Air Carry On Case: https://amzn.to/4alpPSP

I spend a LOT of time trying to make my videos as concise, polished and useful as possible for you - if you would like to support me on that mission then consider subscribing to the channel - you'd make my day 😁

For my tech hot takes: http://twitter.com/Mrwhosetheboss
For my Personal Posts: http://instagram.com/mrwhosetheboss
Does anyone still use this anymore?: https://facebook.com/mrwhosetheboss

Amazon Affiliate links (if you buy anything through these it will support the channel and allow us to buy better gear!):
Amazon US: https://amzn.to/3mFix9d
Amazon UK: https://amzn.to/3GMPPtM

My Filming Gear:
https://bit.ly/35CuxwI

Music is from Epidemic sound:
http://share.epidemicsound.com/pHDFT","[""tech"", ""mrwhosetheboss"", ""gadgets"", ""best tech"", ""cheap tech"", ""smartphone"", ""iphone"", ""laptop"", ""rugged"", ""durable"", ""indestructible""]",2024-03-21T12:23:27Z,UCMiJRAwDNSNzuYeN2uWa0pA,Mrwhosetheboss,28,PT34M14S,hd,10079020,221873,8934
mxvYZBvbhFQ,How to copy photos from your phone to a flash drive,"Rich DeMuro explains how to copy photos from an iPhone or Android to a flash drive or hard drive for backup; especially handy if you're running out of storage or don't want to use the cloud.

Instructions for iPhone: https://www.instagram.com/p/DMGiDWkzL_x/
Instructions for Samsung: https://www.instagram.com/p/DMJd6HPSml3/","[""news"", ""technology""]",2025-07-28T12:55:39Z,UCinjnmQEwCddOudyCC1v7qA,KTLA 5,28,PT3M3S,hd,1100096,13670,468
BSJa1UytM8w,"Saiyaara Title Song | Ahaan Panday, Aneet Padda | Tanishk Bagchi, Faheem A, Arslan N | Irshad Kamil","Book your tickets now: https://bookmy.show/Saiyaara | https://link.district.in/DSTRKT/psaiyaara
A song for those in love & also for those searching for it... ❤️
#Saiyaara in cinemas now.

► Subscribe Now: https://goo.gl/xs3mrY 🔔 Stay updated!
► YRF New Releases - https://www.youtube.com/playlist?list=PLCB05E03DA939D484

🎧 Song Credits:
Music: Tanishk Bagchi, Faheem Abdullah, Arslan Nizami
Lyrics: Irshad Kamil
⁠Singer: Faheem Abdullah
Director of Choreography: Vijay Ganguly
Music Production: Tanishk Bagchi, Ganesh Waghela
Additional Production: Krishna Kishor⁠
Mixed & Mastered By: Eric Pillai (Future Sound Of Bombay)
Recording Engineer: Calvin Fernandes
Recording Studio: Aural Dimension Recording Studio
Music Supervisor: Yash Anand
Guitars: Kalyan Baruah, Warren
⁠Piano: Tanishk Bagchi
⁠Rhythm: Krishna Kishor
Bass: Napier Peter Naveen
Keys: Rajesh, Melvin
Chorus (Female): Kamalaja, Alisha, Fathima, Aarthi
⁠Chorus (Male): Rahul, Suganth, Abijith, Sanjay

Stay in the filmy loop:
► Like us on Facebook: Facebook/yrf
► Follow us on X: x.com/yrf
► Follow us on Instagram: Instagram/yrf
► Visit us on: yashrajfilms.com

🎬 Movie Credits:
Movie: Saiyaara
Starring: Ahaan Panday, Aneet Padda
Director: Mohit Suri
Producer: Akshaye Widhani
Director of Photography: Vikas Sivaraman
Story And Screenplay: Sankalp Sadanah
Dialogues: Rohan Shankar
Associate Producer: Rishabh Chopra
Creative Executive Producer: Sumana Ghosh
Music: Mithoon, Sachet-Parampara, Rishabh Kant, Vishal Mishra, Tanishk Bagchi, Faheem Abdullah, Arslan Nizami
Lyrics: Irshad Kamil, Mithoon, Rishabh Kant, Raj Shekhar
Editors: Devendra Murdeshwar, Rohit Makwana
Production Designers: Laxmi Keluskar, Rajat Poddar
Director of Choreography: Vijay A Ganguly
Costume Designer: Sheetal Sharma
Supervising Producer: Gurpreet Singh
Sound: Manas Choudhury, Ganesh Gangadharan
Background Music: John Stewart Eduri
Action Director: Aejaz Gulab
Casting Director: Shanoo Sharma
Visual Effects Studio: yFX
Trailers & Promos: Mohit Sajnaney
Release Date: 18 July 2025

Synopsis:
Yash Raj Films’ Saiyaara is an intense love story, that launches Ahaan Panday and Aneet Padda as the next YRF hero and heroine respectively. 

Directed by Mohit Suri, a master of the romance genre, Saiyaara tells a pure-hearted love story of two youngsters Vaani and Krish. While Vaani writes, Krish sings and they both make music together. Though poles apart in their lives, beliefs and backgrounds, Vaani and Krish are perfect with each other and for each other. Will they understand that truth despite their age, their problems? 

They say flawed, imperfect people make for a perfect love story…and Saiyaara is about celebrating that one love story that is so deep, so pure and so caring that it is absolutely unconditional.

Vaani and Krish will have to navigate life, their problems, their insecurities to hopefully realise that only love can be the answer to everything. Saiyaara is a film that celebrates every season of love through the eyes of Vaani & Krish and poses a simple question…do you love someone so much that you would bet everything to keep that person in your life?

#yrfnewreleases #yrf #yashrajfilms #yrfmovies #yrfmusic #mohitsuri #akshayewidhani #ahaanpanday #aneetpadda #tanishkbagchi #faheemabdullah #arslannizami #irshadkamil #newsong #bollywoodsong #saiyaaramoviesong 

© Yash Raj Films Pvt. Ltd.","[""saiyaara song"", ""saiyaara movie song"", ""saiyaara full song"", ""ahaan panday song"", ""aneet padda song"", ""mohit suri new movie song"", ""faheem abdullah songs"", ""haaye main mar hi jaaun"", ""saiyaara tu toh badla nahin hai"", ""mausam zara sa rootha hua hai"", ""new song 2025"", ""new hindi songs"", ""new movie song"", ""sad songs"", ""heartbroken song"", ""heart touching song"", ""breakup song"", ""love songs"", ""heart break song"", ""yrf new song"", ""faheem abdullah Ishq"", ""yrf new movie song"", ""new movie love song"", ""new bollywood movie song""]",2025-06-03T05:30:10Z,UCbTLwN10NoCU4WDzLf1JMOA,YRF,10,PT4M8S,hd,288029931,2886909,110458
izbydia9jz4,"Narivetta - Minnalvala Video Song | Tovino Thomas, Anuraj Manohar, Jakes Bejoy, Sid Sriram, Sithara","Movie - Narivetta
Song - Minnalvala
Song Composed Arranged & Produced by JAKES BEJOY
Lyrics : KAITHAPRAM DAMODARAN NAMBOOTHIRI
Singers : SID SRIRAM, SITHARA KRISHNAKUMAR

Cast
Tovino Thomas
Suraj Venjaramoodu
Priyamvada Krishnan

Directed by : Anuraj manohar
Produced by : Tippushan, Shiyas hassan
Writer : Abin joseph
Cinematography : Vijay
Editor : Shameer muhammad
Music : Jakes bejoy
Executive producer : N M  Badusha
Project design : Shemimol besheer
Chief associate director :Ratheesh kumar rajan
Costume designer : Arun manohar
Makeup : Amal chandran
Sound design : Ranganaath ravee
Sound mix : P C vishnu
Stunts : Phoenix prabhu
Production design : M Bawa
Production controller : sakker hussain
VFX : Pictorial FX
PRO & marketing : Vaisakh c vadakkeveedu,
Jinu anilkumar
Stills : Shain saboora, sreeraj krishnan
DI : Indian cinema company
Colorist : Sajumon RD
Choreographer : Spring
Title & Design : Yellowtooth
Lyrical video : The Lyric Video Company

Musicians credits
Song Composed Arranged & Produced by JAKES BEJOY

Lyrics : KAITHAPRAM

Singers : SID SRIRAM, SITHARA KRISHNAKUMAR

Music Producers : JAKES BEJOY, HARISHANKAR V, MIDHUN ASHOK, MANEESH SHAJI, AGASTHYA RAAG

Backing Vocals : AKHIL J CHAND

Erhu: HARUYO KIMORA SAN
Erhu Japan Co-ordination : VIVEK & VINEETHA VIVEK
Erhu Inhouse Co-ordination : AKHIL J CHAND, MANEETH MANOJ

Bass : NAPIER NAVEEN
Flute : KIRAN
Rhythm : KRISHNA KISHOR

Strings : BUDAPEST SCORING ORCHESTRA
Recording Studio : ROTTENBILLER UTCA 
Conductor: PETER ILLENYI
Orchestra Indian Representative - BALASUBRAMANIAN G
Session producer: BÁLINT SAPSZON
Recording Engineer: VIKTOR SABZO
Librarian: AGNES SAPSZON, KATI RETI
Orchestrators :
SANJAR RA
BALASUBRAMANIAN G

Vocal Tuning : DANIEL JOSEPH ANTONY

Session Arranged and Managed by :
MANEETH MANOJ

Mixed And Mastered By : BALU THANKACHAN @ 20dB black, Chennai
Assisted by : J PAUL DANIEL

Chief Associate : AKHIL J CHAND

Engineers :
MIDHUN ANAND
UNMESH UNNIKRISHNAN
NAJID NIZARUDHEEN
VISHNU SHANKAR
ABIN PONNACHAN
ARNAV SHARMA

Recording Studios : 
Mindscore Studio, Cochin
Sound Triado, Trivandrum
Soundtown, Chennai

Artist Co-ordination : KD VINCENT & DON VINCENT
Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2025 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth
Join our WhatsApp broadcast channel https://whatsapp.com/channel/0029VaAThD53GJOwZNFUJZ3B
Join Our Instagram broadcast channel https://ig.me/j/Abal-auA3Y5L6OtV/","[""Sony Music South"", ""Sony Music"", ""Latest Song"", ""Tamil song"", ""Tamil Latest Song"", ""Latest songs in Tamil4"", ""Songs in Tamil"", ""Latest Tamil Movies"", ""Tamil Movie Songs"", ""Latest Video Songs Tamil"", ""latest Tamil Love Songs"", ""Latest Tamil Hit Songs"", ""Songs in Telugu4"", ""Telugu Movie Songs"", ""Video Songs Telugu"", ""new Telugu Songs""]",2025-04-16T12:30:02Z,UCn4rEMqKtwBQ6-oEwbd4PcA,Sony Music South,10,PT3M49S,hd,75236571,495875,13037
sUf2PtEZris,Shaky ( Official #Video ) Sanju Rathod Ft. Isha Malviya | G-Spark | New #Marathi Songs 2025,"|| 🕉 ||
Sanju Rathod presents 'Shaky' a Marathi track like no other! 

Shaky is a fresh Marathi Pop anthem that blends playful Afrobeat grooves with everyday desi charm. Sanju Rathod and Isha Malviya bring effortless swag, catchy hooks, and vibrant energy in this fun, feel-good love track. A bold, danceable vibe that pushes Marathi music into exciting new territory. 

🎧 To Stream & Download Full Song:- 

♫ Wynk: https://SanjuRathod.bfan.link/shaky/wynk

♫ Spotify: https://SanjuRathod.bfan.link/shaky/spotify 

♫ Apple Music: https://SanjuRathod.bfan.link/shaky/appleMusic 

♫ JioSaavn: https://SanjuRathod.bfan.link/shaky/jiosaavn

♫ Amazon: https://SanjuRathod.bfan.link/shaky/amazonMusic

♫ YouTube Music: https://SanjuRathod.bfan.link/shaky/youtubeMusic 

Singer - Sanju Rathod
Lyrics\Composer - Sanju Rathod
Music Produced By - G-Spark
Vocal Production & Mixed By - G-Spark
Additional Mix Mastered By - Rupendar Venkatesh @mixmagic Studios
Recorded By - Jagdish Bhandge @Apostrophe Studios


An 5262 Studios x Inside Motion Pictures Film

Director: Himanshu Dhar
Creative Directors: InsideAKY, Insight Keti
Concept/Story: Sanju Rathod 
Director of Photography (DOP): Manvir Dhaliwal
Choreographer- Archit Warwade
Asst. Choreographer- Gomz Sahu
Project Head: Gaurav Rathod, Sanju Rathod
Featuring: Isha malviya
Art Directors: Sagar Panchal & Himmat Singh
VFX Supervisor: Gaurav Manku
Editor: Krishan Khanna
Colorist: Onkar Singh

Assistant Director: Sachin Dhiman
Asst. VFX Supervisor: Diljeet Singh
Assistant Creative Director: Pratham Ahuja
Dress Team: Rajat Rawat, Dileep Singh

Art Crew:
Vipul Sharma, Amanpreet, Aman Hundal, ,Priyanshu, Nimesh Naagar, Satish Gupta, Neeraj Kaira,Mehta Ashu
DOP Crew: Rohit Brar, Kamalpreet, Prateek Chauhan
Sound (Dialogues): Sukhpreet
Behind the Scenes Supervisor: Amit Negi & Lakshay Singla
BTS Team: Mohit Kashyap, Happy Nain, Deepak Sharma, Sober Sidhu, Jatin Khurana
---
Production
Line Producer: Rana Production
Production Assistants: Gill & Karan
Dancer & Junior Artist Costumes: Sagar Roy
Makeup Artist (MUA): Kajal
Junior Casting: Lovepreet Sonu

Team Sanju
Hair: Ravi Makeup Artist

Team Isha
Hair: Laddi (Hair Stylist)
Makeup: Vikram Grover


Dancers:
Urvashi, Aarti, Muskan, Jyoti, Sakshi, Smily, Hanshita, Meenakshi
Dance Coordinator: Sam Rai
Stylist : Anshu Dixit & Team 
Designer: Aliyana by meena bazar, Nitara Dhanraj , Erazz london
Jewellery: Jia Diamonds, kizals
Lighting: Deva Lights
Steadicam: Brijesh Chauhan
Jimmy Jib : Hardev Films
Joystick Operator: Shami Verma ,Pawan Kumar
Arm Operator: Harish Kumar Verma

#shaky #marathihitsongs #sanjurathod #ishamalviya 

► Team Believe Artist Services: https://linktr.ee/believeartistservicesindia

► Digital Partner :- Believe Artist Services 
► For Licensing inquiries:
Email:- sync-india@believedigital.com","[""Shaky"", ""Sanju rathod"", ""sanju rathod new song"", ""kali bindi"", ""gulabi sadi"", ""marathi songs"", ""new marathi song"", ""latest marathi songs"", ""viral songs"", ""viral marathi songs"", ""isha malviya"", ""isha malviya songs"", ""\u0938\u0902\u091c\u0942 \u0930\u093e\u0920\u094b\u0921"", ""\u092e\u0930\u093e\u0920\u0940 \u0917\u093e\u0923\u0940"", ""romantic marathi songs"", ""marathi hit songs"", ""punjabi songs"", ""gulabi sadi marathi song"", ""gulabi sadi dance cover"", ""shaky sanju rathod"", ""khandeshi songs"", ""gulabi sadi song"", ""gulabi sadi song dj"", ""isha malviya dance"", ""hindi love songs""]",2025-04-22T09:21:13Z,UC5Sx4un-pScLvw6chDOkCGw,Sanju Rathod SR,10,PT3M35S,hd,354448902,2755045,65075
knGCfzm4jWs,Guru Randhawa - SIRRA ( Official Video ),"“WITHOUT PREJUDICE” Full Album available everywhere now.
Spotify : https://open.spotify.com/album/1wspMsQ2eMXqo5gs6vEHzi
Apple : https://music.apple.com/us/album/without-prejudice/1802869021
Jiosavvn : https://www.jiosaavn.com/album/without-prejudice/97YAeEZgfjI_
Gaana : https://gaana.com/album/without-prejudice-punjabi
Amazon Music - https://music.amazon.com/albums/B0F1V2FVZ3

Official Video for SIRRA Performed by Guru Randhawa & Shanaya Makani

Album - Without Prejudice 
Song - Sirra
Singer - Guru Randhawa ft. Kiran Bajwa
Lyrics - Rony Ajnali, Gill Machhrai Guru Randhawa
Composer - Guru Randhawa , Rony Ajnali , Gill Machhrai 
Music Produced by - Jaymeet
Mix & Master : Ashock
Dolby Atmos - Bassholics x Vaibhav
Recorded at - 751 Studios
Digital Marketing and Campaign -  Bull18 & Passcode Productions
Label - Guru Randhawa Worldwide 
Label Partner - Warner Music India

A film by : Harry Singh | Preet Singh
Featuring : Shanaya Makani
Choreographer : Yassh Kadamm
Dop : Vishal Anand
Edit & Colorist : Gobindpuriya 
Post Production : Roast N Render
Art : Rajan Art 
Vfx: 3dx Studios
Vfx Artist : Prabhkirat Singh
Line Producer : Onkar Dhillon
Shanaya's makeup/ Hair : 
Guru Hair : Ravi
Makeup: Arveen
Stylist : Prabhjot Kaur 
Assistant Stylist : Rachi Chitkara, Ojas Tyagi, Tanisha Kalra & Raghavi
Costumes : Prabhjyot
Location : Ropar Shoot factory
Production Asst : Ashwani
BTS: Jim singh

©️Guru Randhawa under exclusive license to Warner Music India, 2025.

Guru Randhawa: Social Accounts
http://instagram.com/gururandhawa
https://www.facebook.com/GuruRandhawa
http://www.gururandhawa.com

•⁠  ⁠Follow Warner Music India:
https://www.instagram.com/warnermusicindia/
https://www.youtube.com/@warnermusicindia
https://www.facebook.com/WarnerMusicInd/
https://www.snapchat.com/add/warnermusicin
https://twitter.com/WarnerMusicIN


Digital Partner - BULL18
https://instagram.com/bull18network

#gururandhawa #withoutprejudice","[""guru randhawa"", ""guru randhawa new songs"", ""guru randhawa videos"", ""Without Prejudice"", ""guru randhawa without prejudice"", ""without"", ""prejudice"", ""guru randhawa sirra"", ""sirra"", ""sira"", ""guru randhawa 2025"", ""sirra guru randhawa new song"", ""guru randhawa new song 2025"", ""guru"", ""randhawa""]",2025-07-01T05:31:15Z,UC8MyBFjXbTezvZgMTEBFwgA,Guru Randhawa,10,PT2M34S,hd,45376347,666748,25582
